imdb_rating,languages,movieId,plot,poster,released,runtime,title
7.1,English,117,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...",https://image.tmdb.org/t/p/w440_and_h660_face/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg,1996-02-23,99,"Young Poisoner's Handbook, The"
4.9,English,118,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable ...",https://image.tmdb.org/t/p/w440_and_h660_face/ig5LhLEnlt7QCyYjgui082fO4ih.jpg,1996-03-08,92,If Lucy Fell
4.8,English,119,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So...",https://image.tmdb.org/t/p/w440_and_h660_face/qRD0CKjYaL7P5aJ9Hq0BmyXIJhs.jpg,1995-09-29,135,"Steal Big, Steal Little"
7.8,English,121,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,https://image.tmdb.org/t/p/w440_and_h660_face/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg,1992-12-06,93,"Boys of St. Vincent, The"
5.4,English,122,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,https://image.tmdb.org/t/p/w440_and_h660_face/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg,1992-07-01,117,Boomerang
8.1,Cantonese,123,"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",https://image.tmdb.org/t/p/w440_and_h660_face/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,1996-03-08,102,Chungking Express (Chung Hing sam lam)
7.3,Italian,124,A photographer and the types of people he encounters.,https://image.tmdb.org/t/p/w440_and_h660_face/wousyAPimHw7RQVjlvzA8BSr2pt.jpg,1996-03-08,113,"Star Maker, The (Uomo delle stelle, L')"
6.8,English,125,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",https://image.tmdb.org/t/p/w440_and_h660_face/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,1996-04-12,92,Flirting With Disaster
3.1,English,126,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,https://image.tmdb.org/t/p/w440_and_h660_face/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,1994-10-27,95,"NeverEnding Story III, The"
5.9,English,129,A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.,https://image.tmdb.org/t/p/w440_and_h660_face/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,1996-02-09,95,Pie in the Sky
6.4,English,130,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the...",https://image.tmdb.org/t/p/w440_and_h660_face/1UxqC7TS1o1hzaPkc1Q0LsW0yUS.jpg,1995-01-01,99,Angela
6.7,English,131,"This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end ...",,1995-11-22,101,Frankie Starlight
5.1,English,132,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",https://image.tmdb.org/t/p/w440_and_h660_face/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg,1995-10-13,95,Jade
6,English,135,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days. With a crew that consists only of weird guys (and a gal), he's ...",https://image.tmdb.org/t/p/w440_and_h660_face/tYdGWz9oncuhqxn5eAK5CpjCiYo.jpg,1996-03-01,92,Down Periscope
6.1,English,137,"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling...",https://image.tmdb.org/t/p/w440_and_h660_face/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,1996-03-15,86,Man of the Year
6.1,English,140,"An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love.",https://image.tmdb.org/t/p/w440_and_h660_face/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg,1996-03-01,124,Up Close and Personal
6.9,English,141,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.,https://image.tmdb.org/t/p/w440_and_h660_face/bEyK1K1EgWapeKgkcOLC1ejl9nj.jpg,1996-03-08,117,"Birdcage, The"
6.6,English,144,"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.",https://image.tmdb.org/t/p/w440_and_h660_face/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,1995-08-09,98,"Brothers McMullen, The"
6.8,English,145,Two hip detectives protect a murder witness while investigating a case of stolen heroin.,https://image.tmdb.org/t/p/w440_and_h660_face/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,1995-04-07,119,Bad Boys
5.8,English,146,A young American boy visiting in China helps his zoologist father rescue a panda cub from unscrupulous poachers while his panda reserve is threatened with closure from officious bureaucrats.,https://image.tmdb.org/t/p/w440_and_h660_face/tIK40vCE9i8g4VhyJ3LLr5y1ROJ.jpg,1995-08-25,84,"Amazing Panda Adventure, The"
7.3,English,147,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction. As a member of a seemingly unbeatable high school ...,https://image.tmdb.org/t/p/w440_and_h660_face/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,1995-04-21,102,"Basketball Diaries, The"
6.1,English,148,"Set right after World War II, a naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth...",https://image.tmdb.org/t/p/w440_and_h660_face/i7ufwiXoFaf8eIk4rS4U2IBZk3b.jpg,1995-07-21,112,"Awfully Big Adventure, An"
7,English,149,"Isabelle is an ex-nun waiting for her special mission from God. In the meantime, she is making a living writing pornography. She meets Thomas, a sweet, confused amnesiac who cannot remember...",https://image.tmdb.org/t/p/w440_and_h660_face/vUgcNFptpK2YgotwhZJ8HmsvbKZ.jpg,1995-05-19,105,Amateur
7.6,English,150,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,https://image.tmdb.org/t/p/w440_and_h660_face/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,1995-06-30,140,Apollo 13
6.9,English,151,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the ...",https://image.tmdb.org/t/p/w440_and_h660_face/oyOR8EygIDY7s2ubQyajulWsj9D.jpg,1995-04-14,139,Rob Roy
6.4,English,152,"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood.",https://image.tmdb.org/t/p/w440_and_h660_face/ps0vYKN5YQz5zTLZac6FayUaHbg.jpg,1995-10-06,82,"Addiction, The"
5.4,English,153,"Batman must battle Two-Face and The Riddler with help of an amourous psychologist and a young circus acrobat who becomes his sidekick, Robin.",https://image.tmdb.org/t/p/w440_and_h660_face/k6EQ2OewzjF8TcPgok9wxpPAgXW.jpg,1995-06-16,121,Batman Forever
7.8,French,154,A frigid young housewife decides to spend her midweek afternoons as a prostitute.,https://image.tmdb.org/t/p/w440_and_h660_face/6FkuJLX3NPYRYheNIAxuQS8UHl3.jpg,1968-04-10,101,Beauty of the Day (Belle de jour)
6.6,English,155,"Laura is trying to pick up the pieces of her life after the murder of her husband and son, and goes on vacation with her sister to Burma. After losing her passport at a political rally, she...",https://image.tmdb.org/t/p/w440_and_h660_face/aVYw8aQs9599aWzoSswQvgNoCat.jpg,1995-08-25,100,Beyond Rangoon
6.7,English,156,"Wayne Wang's follow-up movie to Smoke presents a series of improvisational situations strung together to form a pastiche of Brooklyn's diverse ethnicity, offbeat humor, and essential ...",https://image.tmdb.org/t/p/w440_and_h660_face/yBFNJA95MNiasdNUPCU6otdtJE8.jpg,1995-10-13,83,Blue in the Face
5.9,English,157,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.",https://image.tmdb.org/t/p/w440_and_h660_face/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg,1995-09-22,91,Canadian Bacon
6,English,158,A paranormal expert and his daughter bunk in an abandoned house populated by 3 mischievous ghosts and one friendly one.,https://image.tmdb.org/t/p/w440_and_h660_face/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,1995-05-26,100,Casper
6.9,English,159,"Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.",https://image.tmdb.org/t/p/w440_and_h660_face/c79uqLJleho2a7OQayfrW5Ypphf.jpg,1995-09-13,128,Clockers
5,English,160,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",https://image.tmdb.org/t/p/w440_and_h660_face/9mqMitlulCpsttWr2fVzXFlbPKm.jpg,1995-06-09,109,Congo
7.3,English,161,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",https://image.tmdb.org/t/p/w440_and_h660_face/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,1995-05-12,116,Crimson Tide
8,English,162,An intimate portrait of the controversial cartoonist and his traumatized family.,https://image.tmdb.org/t/p/w440_and_h660_face/q3fFSO9jZkbLVjMtw47nAdOftnd.jpg,1995-04-28,119,Crumb
7.2,English,163,A gunslinger is embroiled in a war with a local drug runner.,https://image.tmdb.org/t/p/w440_and_h660_face/aHCdcvFHlp9l6nQ2MBtUFxpr3rt.jpg,1995-08-25,104,Desperado
6.7,English,164,An African American man is hired to find a woman and gets mixed up in a murderous political scandal.,https://image.tmdb.org/t/p/w440_and_h660_face/xHb2WARiPwbdg7abRZaTwa6WrRe.jpg,1995-09-29,102,Devil in a Blue Dress
7.6,English,165,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building.",https://image.tmdb.org/t/p/w440_and_h660_face/sOqB9iMEcbGhAgH70dbs8U58UW5.jpg,1995-05-19,128,Die Hard: With a Vengeance
5.9,English,166,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex and violence-filled journey through an America of psychos and quickiemarts.",https://image.tmdb.org/t/p/w440_and_h660_face/8thxpuFCtdJDs0CAQGUTaJFmQ5D.jpg,1995-10-27,83,"Doom Generation, The"
6.4,English,167,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",https://image.tmdb.org/t/p/w440_and_h660_face/inUPybROcLlzdG4EQeDIShfFjsD.jpg,1995-10-13,116,Feast of July
5.9,English,168,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",https://image.tmdb.org/t/p/w440_and_h660_face/hfJgGZADsXvrtFcptryC9r5Djsb.jpg,1995-07-07,134,First Knight
4.9,English,169,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,https://image.tmdb.org/t/p/w440_and_h660_face/ixaRL2YZ1qjFfVqjdiUxRaJj2cY.jpg,1995-07-19,95,Free Willy 2: The Adventure Home
6.2,English,170,"A young boy is arrested by the U.S. Secret Service for writing a computer virus and is banned from using a computer until his 18th birthday. Years later, he and his new-found friends ...",https://image.tmdb.org/t/p/w440_and_h660_face/qfx2EENW1sOpKNVKLzr7VOhlxkt.jpg,1995-09-15,107,Hackers
6.7,English,171,"Jeffrey, a young gay man in New York, decides that sex is too much and decided to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth ...",https://image.tmdb.org/t/p/w440_and_h660_face/xK2rlzx2tv68ztP3cD8YTtcKYP1.jpg,1995-08-18,92,Jeffrey
5.5,English,172,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.",https://image.tmdb.org/t/p/w440_and_h660_face/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,1995-05-26,96,Johnny Mnemonic
5.4,English,173,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",https://image.tmdb.org/t/p/w440_and_h660_face/aja6BILb8Efe4eJksiPs5pHd5ai.jpg,1995-06-30,96,Judge Dredd
4,English,174,"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does ...",https://image.tmdb.org/t/p/w440_and_h660_face/DbKQDPqBE4kCaePj4CHu6r3ZAb.jpg,1995-04-12,88,Jury Duty
7,English,175,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking, and deflowering virgins.",https://image.tmdb.org/t/p/w440_and_h660_face/eyJGC7CrxyUbcrXNlWCu6tFMy1v.jpg,1995-09-01,91,Kids
7.6,English,176,Film about filmmaking. It takes place during one day on set of non-budget movie. Ultimate tribute to all independent filmmakers.,https://image.tmdb.org/t/p/w440_and_h660_face/wk3NlI3IuBCpCMK9rUeHHH79EMQ.jpg,1995-07-21,90,Living in Oblivion
6,English,177,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult, who are waiting for the resurrection of their leader Nix. 13 years ago, Nix was...",https://image.tmdb.org/t/p/w440_and_h660_face/9OPWwSxchtS9NnQbftv9JP5ADcl.jpg,1995-08-25,109,Lord of Illusions
6.8,English,178,"Set in a dreary urban landscape of an anonymous Canadian city, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film ...",https://image.tmdb.org/t/p/w440_and_h660_face/voOe21GJ53KBJeG0NIeLS5QEzJX.jpg,1995-06-23,100,Love & Human Remains
5.2,English,179,Casey and Matt are high school kids in love. They run away together after Casey's parents check her into a mental hospital for trying to kill herself. Matt sneaks her out and on the road ...,https://image.tmdb.org/t/p/w440_and_h660_face/6B3aIJcGWBUzNvMkjuRZU4PUQjT.jpg,1995-05-26,93,Mad Love
7.2,English,180,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",https://image.tmdb.org/t/p/w440_and_h660_face/q5xdLX9qZmKgrKFIjVsaTlfVQbC.jpg,1995-10-20,94,Mallrats
5,English,181,"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea.",https://image.tmdb.org/t/p/w440_and_h660_face/h18blchYYeoAfQHsEMGYUNbht0C.jpg,1995-06-30,95,Mighty Morphin Power Rangers: The Movie
6.8,English,183,"Billy Hughes, a mute makeup artist working on a slasher film being shot in Moscow, is locked in the studio after hours. While there she witnesses a brutal murder, and must first escape ...",https://image.tmdb.org/t/p/w440_and_h660_face/iINFao9V9XLytpPfLorhjU2V9mb.jpg,1995-09-15,95,Mute Witness
